団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
231126	愛知県	名古屋市南区	女	68432	2498	2487	2634	3069	3394	3735	3955	4206	4754	4308	4033	3974	4804	4998	4712	4160	6710
231134	愛知県	名古屋市守山区	女	86448	4473	4315	4100	3991	3799	4606	5606	6772	7301	5889	4724	4268	5462	5733	5247	4004	6158
231142	愛知県	名古屋市緑区	女	120640	6027	6280	6261	6045	5786	6715	8009	9514	10410	8531	6919	6261	7647	7654	6579	5020	6982
231151	愛知県	名古屋市名東区	女	81743	3828	3930	3999	4008	4141	4661	5383	6280	7358	6281	5176	4291	4920	4729	4177	3431	5149
231169	愛知県	名古屋市天白区	女	77809	3423	3372	3626	3906	4133	4697	5020	5710	6681	6034	5153	4067	4540	4607	4511	3478	4851
232017	愛知県	豊橋市	女	189359	8547	8704	9419	9665	9404	10290	11327	13342	14228	12346	11259	10724	13311	12697	10880	8820	14396
232025	愛知県	岡崎市	女	187868	9430	9076	9401	9553	9508	11131	12373	13819	14468	12533	11276	10671	13073	11733	9498	7507	12818
232033	愛知県	一宮市	女	197203	8167	9199	9856	9982	9518	10000	10989	14007	15992	13772	11105	10375	13611	14033	13027	9948	13622
232041	愛知県	瀬戸市	女	67029	2540	2971	3054	3118	3060	3067	3367	4501	5212	4319	3978	3708	5163	5259	4786	3516	5410
232050	愛知県	半田市	女	59483	2562	2711	3037	3070	3214	3361	3340	4167	4727	4245	3693	3250	3841	3846	3329	2738	4352
232068	愛知県	春日井市	女	155587	7308	7373	7783	7614	7089	8270	9662	12019	13122	10125	8395	7730	10988	11521	10066	6997	9525
232076	愛知県	豊川市	女	92840	4257	4358	4612	4621	4407	5033	5393	6595	7094	5682	5375	5163	6572	6561	5549	4422	7146
232084	愛知県	津島市	女	33184	1134	1429	1663	1774	1606	1489	1636	2269	2699	2225	1952	1764	2385	2486	2371	1696	2606
232092	愛知県	碧南市	女	35293	1572	1749	1813	1815	1916	2120	2026	2356	2630	2282	2110	1992	2293	2018	2036	1652	2913
232106	愛知県	刈谷市	女	70072	3830	3388	3669	3757	3839	4744	5063	5269	5833	4852	3892	3431	4392	4120	3394	2555	4044
232114	愛知県	豊田市	女	202417	9521	10146	10331	10628	10983	12424	13400	14746	15946	13153	11551	11432	14104	13837	10726	7377	12112
232122	愛知県	安城市	女	89640	4713	4729	4890	4758	4661	5373	6078	6879	7723	6286	5067	4499	5679	5275	4429	3425	5176
232131	愛知県	西尾市	女	84329	3912	4055	4169	4328	4351	4568	4970	5817	5994	5221	4912	4897	5936	5512	4663	4035	6988
232149	愛知県	蒲郡市	女	41519	1559	1646	1824	1982	2071	2126	2145	2529	2863	2636	2545	2372	2885	3117	2857	2478	3884
232157	愛知県	犬山市	女	37806	1577	1764	1837	1755	1649	1696	2036	2696	2932	2447	2014	2039	2855	3030	2651	1953	2875
232165	愛知県	常滑市	女	28941	1425	1423	1274	1255	1454	1805	1825	2063	1910	1669	1527	1509	1893	1900	1790	1544	2675
232173	愛知県	江南市	女	51537	2062	2379	2534	2490	2418	2553	2743	3623	4225	3494	2928	2812	3677	3750	3576	2618	3655
232190	愛知県	小牧市	女	75720	3534	3649	3800	3846	4122	4274	4693	5773	6230	4990	4239	4070	5345	5246	4583	3149	4177
232203	愛知県	稲沢市	女	69849	2951	3017	3383	3442	3300	3615	4163	4948	5474	4585	4114	3998	5111	5024	4426	3303	4995
232211	愛知県	新城市	女	25270	802	941	1089	1212	1141	1105	1220	1322	1413	1347	1495	1741	2101	1860	1564	1600	3317
232220	愛知県	東海市	女	53556	2986	2795	2806	2576	2632	3235	3685	4211	4244	3374	2828	2697	3290	3380	3178	2419	3220
232238	愛知県	大府市	女	43078	2458	2309	2268	2041	1961	2595	3072	3650	3819	2795	2154	2065	2674	2761	2373	1670	2413
232246	愛知県	知多市	女	42522	1795	2047	2149	2109	1973	2221	2396	3097	3370	2586	2327	2510	3264	3280	2717	1922	2759
232254	愛知県	知立市	女	33673	1783	1610	1726	1756	1859	2316	2451	2465	2850	2387	1972	1668	1906	1953	1724	1328	1918
232262	愛知県	尾張旭市	女	41844	1861	2069	2139	2026	1897	2037	2397	3187	3529	2890	2492	2239	2979	2955	2594	1846	2707
232271	愛知県	高浜市	女	22254	1175	1267	1242	1171	1262	1372	1542	1677	1826	1486	1275	1092	1213	1098	1087	971	1498
232289	愛知県	岩倉市	女	23913	1039	1015	1082	1119	1150	1374	1484	1788	1976	1698	1373	1268	1693	1715	1564	1119	1456
232297	愛知県	豊明市	女	33899	1417	1433	1721	1773	1776	1895	2014	2423	2758	2304	1861	1758	2412	2481	2227	1575	2071
232301	愛知県	日進市	女	43111	2505	2355	2337	2268	2045	2427	2998	3661	3862	3154	2404	2015	2434	2551	2247	1480	2368
232319	愛知県	田原市	女	32345	1317	1336	1447	1700	1975	1923	1826	1938	2015	1926	1970	1986	2280	1975	1744	1550	3437
232327	愛知県	愛西市	女	33515	1101	1398	1697	1793	1572	1459	1547	2195	2642	2154	1860	1870	2497	2744	2465	1764	2757
232335	愛知県	清須市	女	33139	1644	1595	1507	1445	1557	2012	2294	2643	2629	2061	1746	1733	2228	2141	1989	1585	2330
232343	愛知県	北名古屋市	女	41448	2146	2099	2004	1909	1811	2364	2732	3496	3577	2693	1945	1888	2766	3150	2867	1842	2159
232351	愛知県	弥富市	女	22171	989	1027	1059	1108	1060	1247	1388	1585	1775	1394	1267	1138	1580	1549	1403	1043	1559
232360	愛知県	みよし市	女	28985	1584	1645	2051	1723	1507	1675	1977	2286	2971	2239	1699	1273	1478	1643	1318	814	1102
232378	愛知県	あま市	女	44242	1963	2164	2304	2116	1989	2249	2613	3350	3773	2906	2304	2117	3186	3533	3029	2168	2478
232386	愛知県	長久手市	女	26415	1681	1595	1443	1301	1359	1742	2096	2519	2476	1877	1414	1249	1430	1303	1078	737	1115
233005	愛知県	愛知郡	女	21070	1121	1184	1259	1089	973	1114	1294	1719	1964	1409	1065	999	1385	1507	1149	780	1059
233021	愛知県	愛知郡東郷町	女	21070	1121	1184	1259	1089	973	1114	1294	1719	1964	1409	1065	999	1385	1507	1149	780	1059
233404	愛知県	西春日井郡	女	7362	421	412	380	332	379	425	525	598	613	457	351	321	493	519	481	309	346
233421	愛知県	西春日井郡豊山町	女	7362	421	412	380	332	379	425	525	598	613	457	351	321	493	519	481	309	346
233609	愛知県	丹羽郡	女	28566	1332	1402	1505	1424	1321	1468	1708	2127	2447	1903	1481	1414	1919	2037	1823	1325	1930
233617	愛知県	丹羽郡大口町	女	11297	513	608	614	628	550	589	697	814	1016	798	592	559	725	753	690	458	693
233625	愛知県	丹羽郡扶桑町	女	17269	819	794	891	796	771	879	1011	1313	1431	1105	889	855	1194	1284	1133	867	1237
234206	愛知県	海部郡	女	36458	1769	1776	1774	1847	1811	2018	2251	2862	3069	2505	2008	1887	2438	2536	2138	1561	2208
234249	愛知県	海部郡大治町	女	15256	870	885	857	789	702	852	1000	1304	1398	1034	745	690	979	1030	847	569	705
234257	愛知県	海部郡蟹江町	女	18894	807	782	814	973	996	1038	1124	1410	1534	1357	1115	1054	1277	1339	1169	861	1244
234273	愛知県	海部郡飛島村	女	2308	92	109	103	85	113	128	127	148	137	114	148	143	182	167	122	131	259
234401	愛知県	知多郡	女	81891	3528	3614	3973	4166	4146	4398	4548	5386	6075	5107	4788	4491	6051	5884	5231	4070	6435
234419	愛知県	知多郡阿久比町	女	13860	851	634	650	595	597	802	942	986	1016	746	746	725	1014	1014	871	658	1013
234427	愛知県	知多郡東浦町	女	24991	1084	1175	1268	1376	1298	1409	1423	1734	2023	1627	1459	1293	1810	1636	1572	1099	1705
234451	愛知県	知多郡南知多町	女	10198	282	305	386	475	546	458	423	482	516	576	642	672	847	762	739	754	1333
234460	愛知県	知多郡美浜町	女	11673	341	434	543	651	680	544	549	678	788	768	770	731	910	863	743	645	1035
234478	愛知県	知多郡武豊町	女	21169	970	1066	1126	1069	1025	1185	1211	1506	1732	1390	1171	1070	1470	1609	1306	914	1349
235008	愛知県	額田郡	女	19467	1143	1117	950	1007	987	1217	1412	1549	1580	1147	1039	1007	1315	1133	905	730	1229
235016	愛知県	額田郡幸田町	女	19467	1143	1117	950	1007	987	1217	1412	1549	1580	1147	1039	1007	1315	1133	905	730	1229
235601	愛知県	北設楽郡	女	5537	115	122	187	192	155	142	153	182	195	220	284	351	462	397	470	551	1331
235610	愛知県	北設楽郡設楽町	女	2885	70	57	107	104	93	73	87	93	112	120	153	182	254	195	250	274	661
235628	愛知県	北設楽郡東栄町	女	1987	36	45	53	66	44	54	48	70	56	79	103	120	161	147	177	201	503
235636	愛知県	北設楽郡豊根村	女	665	9	20	27	22	18	15	18	19	27	21	28	49	47	55	43	76	167
240001	三重県		女	956951	37576	40221	43348	45127	44504	47412	50961	62102	67844	59834	57260	56789	70404	67116	60151	52375	93733
242012	三重県	津市	女	147146	5807	6182	6307	6906	7163	7299	7853	9478	10443	9132	8857	8633	10438	10349	9198	8293	14808
242021	三重県	四日市市	女	157483	6700	6889	7597	7666	7633	8333	9052	11130	12308	10670	9434	8661	10796	10880	9753	7718	12263
242039	三重県	伊勢市	女	69253	2467	2707	3002	3194	3140	3236	3426	4168	4703	4448	4297	4278	5179	4750	4593	4264	7401
242047	三重県	松阪市	女	87722	3433	3597	3776	3983	4032	4519	4702	5744	6232	5515	5391	5244	6298	5964	5193	4898	9201
242055	三重県	桑名市	女	72475	3198	3294	3503	3611	3579	3703	4189	5063	5602	4728	4383	4190	5148	4909	4246	3454	5675
242071	三重県	鈴鹿市	女	100828	4541	4911	5385	5140	4942	5325	5820	7447	8341	6854	5875	5524	7125	6639	5592	4294	7073
242080	三重県	名張市	女	42126	1627	1692	1784	1916	1987	2196	2322	2805	2650	2374	2643	2995	3782	3269	2686	1954	3444
242098	三重県	尾鷲市	女	10669	276	311	359	434	324	361	369	466	583	544	617	679	870	953	1035	855	1633
242101	三重県	亀山市	女	25045	1194	1166	1165	1118	1153	1514	1563	1698	1694	1407	1424	1540	1756	1638	1312	1223	2480
242110	三重県	鳥羽市	女	11086	279	327	430	520	457	446	470	550	581	657	718	801	932	799	818	809	1492
242128	三重県	熊野市	女	10097	279	284	371	382	258	295	343	450	456	488	569	639	816	814	878	879	1820
242144	三重県	いなべ市	女	22972	863	1001	1128	1168	1286	1260	1199	1426	1560	1445	1325	1376	1707	1490	1323	1187	2228
242152	三重県	志摩市	女	29174	759	838	1119	1320	1079	1055	1099	1432	1720	1815	1853	1914	2371	2344	2234	2244	3978
242161	三重県	伊賀市	女	49689	1765	1908	1991	2248	2285	2460	2491	2860	2936	2709	2884	3066	3858	3442	3298	3090	6398
243001	三重県	桑名郡	女	3230	98	128	132	144	168	162	163	214	197	187	222	200	319	278	226	162	230
243035	三重県	桑名郡木曽岬町	女	3230	98	128	132	144	168	162	163	214	197	187	222	200	319	278	226	162	230
243205	三重県	員弁郡	女	13007	512	619	595	554	602	722	701	879	825	721	810	972	1318	1070	671	502	934
243248	三重県	員弁郡東員町	女	13007	512	619	595	554	602	722	701	879	825	721	810	972	1318	1070	671	502	934
243400	三重県	三重郡	女	33384	1728	1763	1753	1668	1624	1721	2106	2612	2756	2201	1775	1622	2044	2097	1842	1510	2562
243418	三重県	三重郡菰野町	女	21100	963	992	1085	1110	1059	1030	1154	1432	1654	1445	1166	1123	1407	1457	1224	997	1802
243434	三重県	三重郡朝日町	女	5072	345	429	289	192	189	216	389	566	496	263	213	187	248	280	257	206	307
243442	三重県	三重郡川越町	女	7212	420	342	379	366	376	475	563	614	606	493	396	312	389	360	361	307	453
244406	三重県	多気郡	女	25366	869	1056	1076	1143	1046	1147	1309	1462	1601	1383	1472	1662	1943	1759	1596	1568	3274
244414	三重県	多気郡多気町	女	7928	279	352	327	350	310	354	422	449	493	431	471	504	608	512	501	514	1051
244422	三重県	多気郡明和町	女	12025	440	518	575	568	526	608	679	750	845	695	718	805	901	843	688	644	1222
244431	三重県	多気郡大台町	女	5413	150	186	174	225	210	185	208	263	263	257	283	353	434	404	407	410	1001
244601	三重県	度会郡	女	25435	644	837	1027	1091	1082	974	1012	1232	1466	1422	1450	1559	1973	1965	2056	1938	3675
244619	三重県	度会郡玉城町	女	8009	304	394	426	418	439	393	437	529	594	520	460	462	578	498	439	388	730
244708	三重県	度会郡度会町	女	4485	134	163	230	202	176	195	211	232	291	241	285	318	363	305	278	293	536
244716	三重県	度会郡大紀町	女	5184	106	128	155	180	205	173	174	212	249	266	270	342	419	444	457	442	962
244724	三重県	度会郡南伊勢町	女	7757	100	152	216	291	262	213	190	259	332	395	435	437	613	718	882	815	1447
245402	三重県	北牟婁郡	女	9576	202	290	357	386	331	313	316	402	553	514	574	562	803	814	869	735	1555
245437	三重県	北牟婁郡紀北町	女	9576	202	290	357	386	331	313	316	402	553	514	574	562	803	814	869	735	1555
245607	三重県	南牟婁郡	女	11188	335	421	491	535	333	371	456	584	637	620	687	672	928	893	732	798	1609
245615	三重県	南牟婁郡御浜町	女	4941	138	189	208	225	125	146	174	238	269	294	311	288	384	393	325	415	787
245623	三重県	南牟婁郡紀宝町	女	6247	197	232	283	310	208	225	282	346	368	326	376	384	544	500	407	383	822
250007	滋賀県		女	721138	33209	33843	35696	35566	35680	39136	43850	51945	53855	45239	42490	41944	50746	46424	38964	32263	60273
252018	滋賀県	大津市	女	176594	7547	8076	8515	8486	8513	9242	10437	12533	13917	11880	10969	10463	12627	12031	9819	7824	13715
252026	滋賀県	彦根市	女	57030	2626	2567	2816	2849	2984	3223	3410	4088	4310	3595	3467	3361	3782	3448	3030	2683	4791
252034	滋賀県	長浜市	女	62749	2576	2822	3093	3211	3165	3305	3537	4141	4191	3732	3684	3596	4280	3903	3711	3342	6460
252042	滋賀県	近江八幡市	女	41952	2032	1974	1847	1921	1959	2354	2663	2883	2969	2463	2429	2475	3194	2795	2422	1984	3588
252069	滋賀県	草津市	女	63563	3379	3175	3086	3154	3297	3506	4568	5283	5435	4304	3339	3306	4299	4128	3202	2311	3791
252077	滋賀県	守山市	女	40509	2274	2357	2343	1986	1919	2278	2760	3417	3462	2492	2220	2166	2684	2398	1862	1410	2481
252085	滋賀県	栗東市	女	33461	2102	2031	1972	1623	1536	2035	2514	3151	3181	2212	1697	1467	1953	1888	1447	1019	1633
252093	滋賀県	甲賀市	女	46986	1918	2020	2372	2456	2427	2479	2602	3093	3182	2761	2928	2985	3320	2941	2578	2270	4654
252107	滋賀県	野洲市	女	25688	1236	1201	1248	1237	1216	1362	1551	2035	1946	1584	1396	1497	1885	1851	1437	1059	1947
252115	滋賀県	湖南市	女	26572	1244	1209	1309	1406	1435	1665	1699	1943	1880	1673	1677	1788	2079	1737	1321	920	1587
252123	滋賀県	高島市	女	26691	860	981	1134	1266	1200	1259	1223	1471	1599	1508	1667	1730	2080	1903	1804	1626	3380
252131	滋賀県	東近江市	女	58621	2696	2737	3032	3029	2947	3152	3480	4042	4010	3547	3394	3470	4284	3638	3005	2608	5550
252140	滋賀県	米原市	女	20691	863	821	1015	1041	1026	1044	1099	1258	1313	1283	1294	1218	1359	1292	1218	1180	2367
253804	滋賀県	蒲生郡	女	17530	724	744	802	827	905	973	933	1102	1010	1036	1100	1125	1366	1108	894	912	1969
253839	滋賀県	蒲生郡日野町	女	11400	448	478	536	510	548	635	612	698	649	663	698	692	860	728	614	625	1406
253847	滋賀県	蒲生郡竜王町	女	6130	276	266	266	317	357	338	321	404	361	373	402	433	506	380	280	287	563
254207	滋賀県	愛知郡	女	10718	670	590	571	549	576	674	759	818	746	568	568	558	632	577	477	460	925
254258	滋賀県	愛知郡愛荘町	女	10718	670	590	571	549	576	674	759	818	746	568	568	558	632	577	477	460	925
254401	滋賀県	犬上郡	女	11783	462	538	541	525	575	585	615	687	704	601	661	739	922	786	737	655	1435
254410	滋賀県	犬上郡豊郷町	女	3766	200	208	191	148	182	209	235	243	242	184	205	250	276	241	208	157	387
254428	滋賀県	犬上郡甲良町	女	3963	127	176	167	192	219	185	189	233	241	200	246	232	318	273	260	257	448
254436	滋賀県	犬上郡多賀町	女	4054	135	154	183	185	174	191	191	211	221	217	210	257	328	272	269	241	600
260002	京都府		女	1344449	50112	53625	57023	59910	66221	71855	77112	92261	100550	85838	75998	73474	98576	99627	87366	71149	123725
261009	京都府	京都市	女	745343	26768	27374	28860	31491	39876	44543	45448	52124	56485	49188	42496	39101	51911	53130	48621	40210	67717
261017	京都府	京都市北区	女	59317	1862	2188	2296	2740	3173	2848	2956	3754	4284	4013	3618	3242	4108	4317	3948	3479	6491
261025	京都府	京都市上京区	女	41577	1310	1316	1340	1584	2647	2544	2495	2808	2939	2624	2310	2116	2559	2725	2781	2542	4937
261033	京都府	京都市左京区	女	82477	3023	2957	3009	3247	4806	4724	4818	5485	5830	5245	4711	4410	5740	6032	5187	4523	8730
261041	京都府	京都市中京区	女	55846	1862	1876	1867	1999	2970	3956	4042	4415	4478	3909	3185	2831	3423	3449	3240	2965	5379
261050	京都府	京都市東山区	女	20766	476	479	570	651	1164	1257	1207	1251	1357	1228	1088	1023	1454	1605	1584	1490	2882
261068	京都府	京都市下京区	女	40973	1353	1180	1190	1289	2401	3651	3487	3386	3091	2643	2153	1922	2256	2480	2350	2167	3974
261076	京都府	京都市南区	女	49363	1934	1871	1880	2002	2605	3306	3192	3479	3647	3232	2901	2553	3499	3339	3188	2622	4113
261084	京都府	京都市右京区	女	102524	3777	3872	4034	4402	5370	5829	6084	7085	7822	6960	6021	5318	7083	7348	6980	5722	8817
261092	京都府	京都市伏見区	女	144525	5439	5831	6094	6651	7499	8150	8481	10093	11129	9408	8087	7833	10865	10591	9438	7501	11435
261106	京都府	京都市山科区	女	69047	2557	2589	2924	3023	3295	3798	3993	4812	5492	4498	3770	3427	5265	5545	5088	3607	5364
261114	京都府	京都市西京区	女	78928	3175	3215	3656	3903	3946	4480	4693	5556	6416	5428	4652	4426	5659	5699	4837	3592	5595
262013	京都府	福知山市	女	41438	1855	1833	1898	1901	1696	1973	2228	2621	2739	2306	2304	2324	2959	2844	2394	2369	5194
262021	京都府	舞鶴市	女	44296	1881	1902	2057	2250	1823	1864	2163	2718	2933	2407	2416	2292	3364	3424	2890	2615	5297
262030	京都府	綾部市	女	18701	570	671	786	802	711	688	763	1074	1109	929	919	1120	1425	1475	1327	1332	3000
262048	京都府	宇治市	女	98455	3757	4429	4665	4699	4569	4683	5442	7035	7972	6500	5529	5547	7516	7798	6566	4685	7063
262056	京都府	宮津市	女	10447	299	340	382	421	357	327	375	470	542	514	587	670	839	860	806	825	1833
262064	京都府	亀岡市	女	47177	1816	1956	2232	2451	2428	2401	2607	3061	3299	2918	2935	3119	3903	3502	2831	2033	3685
262072	京都府	城陽市	女	40770	1430	1581	1848	1730	1754	1812	2230	2762	2960	2311	2147	2331	3690	3889	3095	2015	3185
262081	京都府	向日市	女	28158	1071	1262	1350	1293	1198	1283	1548	2119	2427	1901	1516	1500	2093	2206	1995	1403	1993
262099	京都府	長岡京市	女	41214	1760	1909	1925	1840	1774	2041	2500	3140	3507	2744	2290	2169	3019	3151	2617	1958	2870
262102	京都府	八幡市	女	37484	1526	1586	1653	1631	1542	1849	2139	2696	2852	2328	2039	2278	3325	3239	2521	1805	2475
262111	京都府	京田辺市	女	33816	1554	1848	1812	1734	1622	1527	1933	2724	2871	2182	1755	1714	2518	2508	2000	1400	2114
262129	京都府	京丹後市	女	30746	964	1129	1479	1519	1202	1124	1194	1477	1854	1735	1815	1875	2266	2328	2150	2070	4565
262137	京都府	南丹市	女	17543	571	583	687	771	886	795	836	898	944	1005	1015	1033	1333	1250	1123	1209	2604
262145	京都府	木津川市	女	37345	1828	2184	1996	1741	1593	1838	2359	3055	3021	2381	2088	2172	2839	2544	1889	1316	2501
263001	京都府	乙訓郡	女	7929	319	404	320	353	309	372	502	560	602	509	416	428	569	614	544	448	660
263036	京都府	乙訓郡大山崎町	女	7929	319	404	320	353	309	372	502	560	602	509	416	428	569	614	544	448	660
263206	京都府	久世郡	女	8324	316	390	392	396	359	385	464	644	632	454	436	438	723	749	516	393	637
263222	京都府	久世郡久御山町	女	8324	316	390	392	396	359	385	464	644	632	454	436	438	723	749	516	393	637
263401	京都府	綴喜郡	女	9029	283	329	435	477	415	441	432	483	609	608	527	583	719	725	555	511	897
263435	京都府	綴喜郡井手町	女	4075	114	139	150	200	183	218	190	230	255	258	236	254	337	327	285	269	430
263443	京都府	綴喜郡宇治田原町	女	4954	169	190	285	277	232	223	242	253	354	350	291	329	382	398	270	242	467
263605	京都府	相楽郡	女	24117	927	1152	1326	1308	1177	1113	1150	1588	1940	1727	1490	1450	1831	1690	1345	1006	1876
263648	京都府	相楽郡笠置町	女	833	13	12	16	31	42	25	22	32	30	50	36	71	82	61	84	81	141
263656	京都府	相楽郡和束町	女	2356	58	51	76	72	114	103	90	90	129	107	150	163	251	204	193	158	338
263664	京都府	相楽郡精華町	女	19331	834	1055	1197	1145	964	928	981	1398	1709	1496	1204	1095	1338	1257	936	633	1161
263672	京都府	相楽郡南山城村	女	1597	22	34	37	60	57	57	57	68	72	74	100	121	160	168	132	134	236
264008	京都府	船井郡	女	8421	223	249	330	404	362	306	301	358	439	436	451	512	705	683	617	613	1432
264075	京都府	船井郡京丹波町	女	8421	223	249	330	404	362	306	301	358	439	436	451	512	705	683	617	613	1432
264601	京都府	与謝郡	女	13696	394	514	590	698	568	490	498	654	813	755	827	818	1029	1018	964	933	2127
264636	京都府	与謝郡伊根町	女	1252	22	20	30	57	37	30	38	34	51	54	72	76	95	101	100	117	312
264652	京都府	与謝郡与謝野町	女	12444	372	494	560	641	531	460	460	620	762	701	755	742	934	917	864	816	1815
270008	大阪府		女	4576542	179412	185314	201389	208682	222174	255146	275756	329150	373287	313195	259941	239495	318584	328595	306015	237818	342578
271004	大阪府	大阪市	女	1367890	52255	48545	51380	54832	70271	92868	95308	101987	109263	92732	78533	69635	87694	88343	86476	75089	112679
271021	大阪府	大阪市都島区	女	53245	2136	1950	1878	1997	2668	3720	3981	4126	4280	3563	3318	3214	3563	3202	3004	2602	4043
271039	大阪府	大阪市福島区	女	36700	1592	1353	1230	1226	1762	3139	3426	3524	3219	2372	2008	1591	2153	2051	1811	1622	2621
271047	大阪府	大阪市此花区	女	34726	1459	1260	1325	1488	1657	1974	2269	2477	2689	2260	2001	1802	2409	2302	2377	2063	2914
271063	大阪府	大阪市西区	女	45157	2002	1502	1356	1321	2416	4734	5134	4799	4019	2975	2377	2071	2410	2220	1831	1497	2493
271071	大阪府	大阪市港区	女	42039	1532	1590	1558	1752	2172	2655	2668	2934	3224	2788	2426	2135	2734	2901	2899	2492	3579
271080	大阪府	大阪市大正区	女	34721	1147	1286	1440	1513	1554	1733	1825	2209	2519	2260	1955	1919	2693	2645	2674	2181	3168
271098	大阪府	大阪市天王寺区	女	38218	1664	1467	1505	1559	2150	2751	2992	3172	3266	2885	2537	2056	2103	1980	1737	1668	2726
271110	大阪府	大阪市浪速区	女	29568	991	618	600	801	2655	4146	3139	2361	2016	1657	1393	1354	1588	1570	1445	1277	1957
271136	大阪府	大阪市西淀川区	女	49120	2002	2169	2302	2214	2203	2864	3088	3664	4136	3325	2772	2524	3296	3201	3049	2519	3792
271144	大阪府	大阪市東淀川区	女	86970	3486	2930	3213	3632	5338	6903	6454	6282	6767	5596	4774	4174	5465	5430	5521	4529	6476
271152	大阪府	大阪市東成区	女	42135	1456	1490	1612	1570	2111	3003	2989	3072	3234	2781	2346	2258	2745	2574	2641	2345	3908
271161	大阪府	大阪市生野区	女	66833	2042	2047	2452	2795	3586	3892	3654	4012	4507	4385	3789	3603	4711	4791	5010	4336	7221
271179	大阪府	大阪市旭区	女	47620	1615	1590	1764	1865	2246	2742	2814	3060	3436	3089	2705	2449	3294	3382	3386	3119	5064
271187	大阪府	大阪市城東区	女	86600	3439	3495	3568	3622	3920	4953	5667	6724	7431	5896	5048	4333	5604	5737	5476	4773	6914
271195	大阪府	大阪市阿倍野区	女	57329	2130	2119	2401	2431	2658	3201	3474	4007	4625	4103	3601	3100	3578	3575	3476	3275	5575
271209	大阪府	大阪市住吉区	女	81438	3172	2951	3137	3500	3926	4589	4852	5455	6398	5866	4792	4105	5286	5552	5400	4865	7592
271217	大阪府	大阪市東住吉区	女	68279	2357	2410	2720	3016	3226	3645	3838	4449	5142	4694	4012	3475	4375	4827	4782	4328	6983
271225	大阪府	大阪市西成区	女	46673	1331	1344	1495	1730	2024	2291	2261	2679	3224	2794	2555	2497	3586	3763	4016	3677	5406
271233	大阪府	大阪市淀川区	女	86525	3334	2785	2993	3127	4704	7029	6913	6792	7002	5477	4843	4519	5561	5613	5139	4340	6354
271241	大阪府	大阪市鶴見区	女	58420	3042	2914	2960	2797	2680	3310	3914	4814	5316	4184	3221	2603	3271	3330	3461	2913	3690
271250	大阪府	大阪市住之江区	女	65217	2319	2373	2428	2894	3083	3366	3742	4358	4779	4356	4032	3955	5189	4880	4504	3738	5221
271268	大阪府	大阪市平野区	女	105147	4129	4184	4876	5203	5095	5291	5374	6856	8754	7933	6131	4705	6355	7276	8108	6767	8110
271276	大阪府	大阪市北区	女	58136	2116	1529	1489	1550	3300	5642	5661	5376	5030	4085	3294	2874	3459	3381	2799	2495	4056
271284	大阪府	大阪市中央区	女	47074	1762	1189	1078	1229	3137	5295	5179	4785	4250	3408	2603	2319	2266	2160	1930	1668	2816
271403	大阪府	堺市	女	439710	18071	19212	20123	19925	19733	22092	25349	32597	35851	29131	23755	22703	32298	33625	30489	22494	32262
271411	大阪府	堺市堺区	女	74720	2642	2730	3063	3200	3477	3836	4172	5117	5865	5169	4409	3999	5495	5388	5102	4244	6812
271420	大阪府	堺市中区	女	64179	2958	3035	3205	3244	3259	3328	3841	4860	5294	4238	3347	3187	4634	4755	4202	2796	3996
271438	大阪府	堺市東区	女	45472	1791	1893	1952	1976	1924	2134	2516	3173	3482	2867	2529	2374	3456	3730	3476	2555	3644
271446	大阪府	堺市西区	女	71232	3216	3489	3526	3339	3085	3491	4135	5472	5971	4717	3800	3593	4809	4962	4533	3600	5494
271454	大阪府	堺市南区	女	81190	2760	3395	3642	3633	3416	3581	4041	5770	6392	5127	4340	4630	7072	7485	6305	4219	5382
271462	大阪府	堺市北区	女	82497	3905	3695	3726	3538	3661	4739	5481	6680	7328	5776	4304	3783	5243	5572	5483	4111	5472
271471	大阪府	堺市美原区	女	20420	799	975	1009	995	911	983	1163	1525	1519	1237	1026	1137	1589	1733	1388	969	1462
272027	大阪府	岸和田市	女	104317	4269	4578	5131	5295	5315	5450	5478	6978	8169	7051	6135	5707	7236	7160	6690	5463	8212
272035	大阪府	豊中市	女	208891	8926	8874	9181	9175	9286	10775	12785	15655	17521	15274	12336	10853	13688	14408	13760	11010	15384
272043	大阪府	池田市	女	53451	2112	2225	2364	2423	2565	2709	3009	3835	4373	3748	3180	2951	3698	3760	3430	2731	4338
272051	大阪府	吹田市	女	186676	8328	8338	8534	8481	8696	10194	11964	14437	16573	13581	10675	9752	12492	12281	10987	8816	12547
272060	大阪府	泉大津市	女	39824	1643	1754	2166	2151	1864	2030	2237	2904	3475	2890	2179	2041	2637	2702	2388	1940	2823
272078	大阪府	高槻市	女	184948	7363	7734	8091	8037	8227	9383	10634	13518	15017	12129	10046	9731	13654	14568	13412	9750	13654
272086	大阪府	貝塚市	女	46646	1908	2262	2605	2480	2227	2269	2588	3226	3871	3220	2700	2446	3072	3054	2936	2321	3461
272094	大阪府	守口市	女	74545	2547	2764	3121	3590	3577	3872	3929	4969	6061	5254	4124	3659	5034	5888	5996	4470	5690
